Order ID,Order Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Profit
CA-2015-155068,10/23/2015,Ralph Arnett,Consumer,Lakeland,Florida,South,Technology,Phones,Mediabridge Sport Armband iPhone 5s,55.944,7,-13.2867
CA-2015-155068,10/23/2015,Ralph Arnett,Consumer,Lakeland,Florida,South,Office Supplies,Art,Sanford Liquid Accent Highlighters,10.688,2,2.2712
CA-2015-155068,10/23/2015,Ralph Arnett,Consumer,Lakeland,Florida,South,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",11.824,2,1.0346
CA-2017-163160,10/13/2017,Troy Staebel,Consumer,Freeport,Illinois,Central,Office Supplies,Paper,Easy-staple paper,63.312,3,20.5764
CA-2017-163160,10/13/2017,Troy Staebel,Consumer,Freeport,Illinois,Central,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,96.784,4,-145.176
CA-2017-163160,10/13/2017,Troy Staebel,Consumer,Freeport,Illinois,Central,Furniture,Furnishings,Dax Clear Box Frame,10.476,3,-6.8094
CA-2015-101924,9/4/2015,Ken Black,Corporate,Medford,Oregon,West,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,2,-6.8334
CA-2016-124793,3/14/2016,Muhammed MacIntyre,Corporate,Seattle,Washington,West,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.784,2,-22.1382
CA-2017-118367,10/28/2017,Lori Olson,Corporate,New York City,New York,East,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",47.98,2,23.99
CA-2017-164819,10/15/2017,Ricardo Sperren,Corporate,Fairfield,Connecticut,East,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,5,6.003
CA-2017-158344,8/7/2017,Cindy Chapman,Consumer,Moorhead,Minnesota,Central,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,19.8276
CA-2017-123351,9/21/2017,Kean Thornton,Consumer,Columbus,Georgia,South,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,80.48,1,24.144
CA-2017-110429,11/3/2017,Darrin Martin,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,-7.782
US-2016-131611,11/5/2016,Emily Phan,Consumer,Houston,Texas,Central,Furniture,Tables,Laminate Occasional Tables,863.128,8,-160.2952
US-2016-131611,11/5/2016,Emily Phan,Consumer,Houston,Texas,Central,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,-6.237
US-2016-131611,11/5/2016,Emily Phan,Consumer,Houston,Texas,Central,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,956.6648,7,-225.0976
US-2016-131611,11/5/2016,Emily Phan,Consumer,Houston,Texas,Central,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,12.588,3,-20.1408
US-2016-131611,11/5/2016,Emily Phan,Consumer,Houston,Texas,Central,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,171.96,5,45.1395
US-2017-124821,6/25/2017,Anne McFarland,Consumer,Seattle,Washington,West,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,148.138
CA-2015-166975,11/26/2015,Stefanie Holloman,Corporate,Jackson,Tennessee,South,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.472,11,190.4298
CA-2016-123806,11/24/2016,Laura Armstrong,Corporate,Baltimore,Maryland,East,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",207.76,4,85.1816
US-2017-158505,7/21/2017,Sarah Foster,Consumer,Murray,Utah,West,Technology,Phones,PayAnywhere Card Reader,71.928,9,6.2937
US-2017-158505,7/21/2017,Sarah Foster,Consumer,Murray,Utah,West,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,7.5371
CA-2015-142692,10/23/2015,Andrew Gjertsen,Corporate,Seattle,Washington,West,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,1.1225
CA-2015-123456,7/9/2015,Kean Nguyen,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,2,-121.58
CA-2017-151358,8/18/2017,Nicole Fjeld,Home Office,Seattle,Washington,West,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,61.389
US-2016-107440,4/16/2016,Bill Shonely,Corporate,Lakewood,New Jersey,East,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93,7,2365.9818
US-2016-107440,4/16/2016,Bill Shonely,Corporate,Lakewood,New Jersey,East,Furniture,Furnishings,Stacking Trays by OIC,9.96,2,3.2868
US-2016-107440,4/16/2016,Bill Shonely,Corporate,Lakewood,New Jersey,East,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,11.891
CA-2014-166989,11/14/2014,Robert Marley,Home Office,New York City,New York,East,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,5.2256
CA-2014-166989,11/14/2014,Robert Marley,Home Office,New York City,New York,East,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",69.264,2,14.6224
CA-2014-103100,12/20/2014,Adrian Barton,Consumer,Indianapolis,Indiana,Central,Office Supplies,Labels,Avery 487,3.69,1,1.7343
CA-2014-103100,12/20/2014,Adrian Barton,Consumer,Indianapolis,Indiana,Central,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,496.7865
CA-2015-105690,11/21/2015,Carol Adams,Corporate,Port Arthur,Texas,Central,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,-76.0116
CA-2015-105690,11/21/2015,Carol Adams,Corporate,Port Arthur,Texas,Central,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2,3.9474
CA-2015-105690,11/21/2015,Carol Adams,Corporate,Port Arthur,Texas,Central,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,164.997
CA-2017-127516,12/28/2017,Erica Hernandez,Home Office,Nashville,Tennessee,South,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,-12.9568
US-2015-117184,5/17/2015,Odella Nelson,Corporate,Houston,Texas,Central,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,-49.92
US-2015-117184,5/17/2015,Odella Nelson,Corporate,Houston,Texas,Central,Office Supplies,Paper,Things To Do Today Pad,14.088,3,4.9308
CA-2017-102407,12/9/2017,Alyssa Tate,Home Office,Los Angeles,California,West,Office Supplies,Art,Newell 314,11.16,2,2.79
CA-2017-102407,12/9/2017,Alyssa Tate,Home Office,Los Angeles,California,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,22.4082
CA-2017-102407,12/9/2017,Alyssa Tate,Home Office,Los Angeles,California,West,Office Supplies,Appliances,Harmony Air Purifier,189,1,68.04
CA-2017-130967,3/10/2017,Emily Burns,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982,3,-10.7964
CA-2017-101581,10/22/2017,David Wiener,Corporate,Redmond,Oregon,West,Furniture,Tables,KI Conference Tables,177.225,5,-120.513
CA-2017-169124,7/3/2017,Maria Bertelson,Consumer,Citrus Heights,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,54.3438
CA-2017-117261,9/4/2017,Tiffany House,Corporate,Los Angeles,California,West,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,0.543199999999999
CA-2017-129021,8/23/2017,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896,13,327.5922
CA-2017-129021,8/23/2017,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.568,2,15.49
CA-2017-129021,8/23/2017,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161.376,6,12.1032
CA-2017-129021,8/23/2017,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784,2,0.4176
CA-2017-129021,8/23/2017,Patrick O'Brill,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",8.72,5,2.943
CA-2014-123253,8/22/2014,Deanra Eno,Home Office,Lakewood,Ohio,East,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,1.0269
CA-2016-121601,10/4/2016,Mary O'Rourke,Consumer,The Colony,Texas,Central,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,19.4194
CA-2014-162278,10/26/2014,Angele Hood,Consumer,Seattle,Washington,West,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,3.196
CA-2014-162278,10/26/2014,Angele Hood,Consumer,Seattle,Washington,West,Technology,Phones,Vtech CS6719,383.96,5,38.396
CA-2016-161095,6/28/2016,Chris Selesnick,Corporate,Los Angeles,California,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,2.8101
CA-2016-161095,6/28/2016,Chris Selesnick,Corporate,Los Angeles,California,West,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,11.7488
CA-2014-125829,11/4/2014,William Brown,Consumer,Los Angeles,California,West,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,66.6344
CA-2014-125829,11/4/2014,William Brown,Consumer,Los Angeles,California,West,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,-64.5444
CA-2014-125829,11/4/2014,William Brown,Consumer,Los Angeles,California,West,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936,3,8.226
CA-2014-125829,11/4/2014,William Brown,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 2000,19.44,3,9.3312
CA-2014-125829,11/4/2014,William Brown,Consumer,Los Angeles,California,West,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,139.99
CA-2014-123127,9/8/2014,Stefania Perrino,Corporate,Long Beach,New York,East,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16.78,2,4.195
CA-2015-115945,6/25/2015,Alan Barnes,Consumer,Los Angeles,California,West,Office Supplies,Art,Staples in misc. colors,20.96,2,5.24
CA-2015-115945,6/25/2015,Alan Barnes,Consumer,Los Angeles,California,West,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,27.735
CA-2015-115945,6/25/2015,Alan Barnes,Consumer,Los Angeles,California,West,Office Supplies,Storage,Tennsco Regal Shelving Units,304.23,3,9.12689999999999
CA-2015-136735,7/26/2015,Helen Andreada,Consumer,San Francisco,California,West,Office Supplies,Envelopes,Airmail Envelopes,167.86,2,78.8942
US-2017-136189,12/7/2017,Debra Catini,Consumer,Richmond,Virginia,South,Furniture,Furnishings,DAX Wood Document Frame.,82.38,6,25.5378
CA-2014-152345,12/29/2014,Shui Tom,Consumer,Albuquerque,New Mexico,West,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,-5.6943
CA-2014-152345,12/29/2014,Shui Tom,Consumer,Albuquerque,New Mexico,West,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,7.9896
US-2015-147662,2/14/2015,Karl Braun,Consumer,Akron,Ohio,East,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,-11.9616
US-2015-147662,2/14/2015,Karl Braun,Consumer,Akron,Ohio,East,Technology,Phones,Google Nexus 5,323.982,3,-80.9955
US-2015-147662,2/14/2015,Karl Braun,Consumer,Akron,Ohio,East,Office Supplies,Binders,Acco Hanging Data Binders,2.286,2,-1.6764
US-2015-147662,2/14/2015,Karl Braun,Consumer,Akron,Ohio,East,Office Supplies,Art,Newell 315,14.352,3,0.897
US-2015-147662,2/14/2015,Karl Braun,Consumer,Akron,Ohio,East,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,71.976,3,0.899699999999996
CA-2016-153346,1/25/2016,Todd Boyes,Corporate,Plainfield,New Jersey,East,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,2.3025
CA-2016-153346,1/25/2016,Todd Boyes,Corporate,Plainfield,New Jersey,East,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18,5,8.28
CA-2017-118360,4/1/2017,John Castell,Consumer,New York City,New York,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,9,19.3185
CA-2017-149853,10/3/2017,Patrick O'Brill,Consumer,Hialeah,Florida,South,Office Supplies,Paper,Xerox 208,15.552,3,5.4432
CA-2017-149853,10/3/2017,Patrick O'Brill,Consumer,Hialeah,Florida,South,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,1.12
CA-2017-107909,9/1/2017,Sung Shariari,Consumer,Redmond,Washington,West,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,6.7966
CA-2017-107909,9/1/2017,Sung Shariari,Consumer,Redmond,Washington,West,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,5,8.022
CA-2015-112375,12/21/2015,Roger Demir,Consumer,Daytona Beach,Florida,South,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88,6,14.628
CA-2015-112375,12/21/2015,Roger Demir,Consumer,Daytona Beach,Florida,South,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312,2,9.2178
CA-2015-154795,12/20/2015,Gary Zandusky,Consumer,Bullhead City,Arizona,West,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,2.772
CA-2015-154795,12/20/2015,Gary Zandusky,Consumer,Bullhead City,Arizona,West,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,3.9512
CA-2015-125234,11/27/2015,Steve Nguyen,Home Office,Los Angeles,California,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,22.6737
CA-2015-125234,11/27/2015,Steve Nguyen,Home Office,Los Angeles,California,West,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3,53.4954
CA-2017-133501,8/27/2017,Dana Kaydos,Consumer,Franklin,Tennessee,South,Office Supplies,Paper,Xerox 217,5.184,1,1.8144
US-2014-129609,3/22/2014,Vivian Mathis,Consumer,Portage,Indiana,Central,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,6.512
CA-2017-130309,12/17/2017,Giulietta Baptist,Consumer,Arlington,Virginia,South,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,157.8702
CA-2017-105410,3/19/2017,Natalie DeCherney,Consumer,San Francisco,California,West,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6,6.6906
CA-2017-105410,3/19/2017,Natalie DeCherney,Consumer,San Francisco,California,West,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,-131.5008
CA-2017-105410,3/19/2017,Natalie DeCherney,Consumer,San Francisco,California,West,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,10.9494
CA-2017-105410,3/19/2017,Natalie DeCherney,Consumer,San Francisco,California,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,85.9828
CA-2016-120355,9/18/2016,Magdelene Morse,Consumer,New Rochelle,New York,East,Furniture,Chairs,Global Leather Executive Chair,631.782,2,140.396
CA-2016-120355,9/18/2016,Magdelene Morse,Consumer,New Rochelle,New York,East,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,60.72,3,26.1096
CA-2017-169894,11/24/2017,Mark Van Huff,Consumer,Mesa,Arizona,West,Office Supplies,Binders,GBC Recycled Grain Textured Covers,20.724,2,-15.1976
CA-2017-169894,11/24/2017,Mark Van Huff,Consumer,Mesa,Arizona,West,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,415.872,8,-41.5872
US-2017-100482,4/11/2017,Jack Lebron,Consumer,Lancaster,Ohio,East,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,1.4672
US-2017-100482,4/11/2017,Jack Lebron,Consumer,Lancaster,Ohio,East,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,27.12,2,-4.746
CA-2017-107748,12/10/2017,Alex Grayson,Consumer,Stockton,California,West,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,34.742
CA-2017-107748,12/10/2017,Alex Grayson,Consumer,Stockton,California,West,Office Supplies,Paper,Xerox 225,12.96,2,6.2208
CA-2017-153654,11/24/2017,Michael Dominguez,Corporate,Asheville,North Carolina,South,Office Supplies,Binders,Avery Durable Slant Ring Binders,19.008,8,-12.672
CA-2015-155600,12/4/2015,Rose O'Brian,Consumer,Clarksville,Tennessee,South,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1598.058,7,-1065.372
CA-2015-155600,12/4/2015,Rose O'Brian,Consumer,Clarksville,Tennessee,South,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,36.96,4,12.012
CA-2017-162565,12/11/2017,Ralph Ritter,Consumer,Aurora,Illinois,Central,Office Supplies,Paper,Xerox 21,10.368,2,3.6288
CA-2017-162565,12/11/2017,Ralph Ritter,Consumer,Aurora,Illinois,Central,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72,1,-66.062
CA-2017-162565,12/11/2017,Ralph Ritter,Consumer,Aurora,Illinois,Central,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,-14.8704
CA-2016-127642,5/21/2016,Christine Phan,Corporate,Warwick,Rhode Island,East,Office Supplies,Paper,Easy-staple paper,111.96,2,54.8604
US-2017-163195,2/17/2017,Lauren Leatherbury,Consumer,Lafayette,Louisiana,South,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,8.4564
CA-2017-111332,5/20/2017,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,131.94,3,35.6238
CA-2017-111332,5/20/2017,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",25.92,4,8.2944
CA-2017-111332,5/20/2017,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,4,162.0948
CA-2017-111332,5/20/2017,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Fasteners,Staples,7.41,3,3.4827
CA-2017-111332,5/20/2017,Nat Carroll,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",21.5,10,7.095
CA-2017-117044,9/11/2017,Helen Andreada,Consumer,Chicago,Illinois,Central,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10.528,4,3.29
CA-2017-117044,9/11/2017,Helen Andreada,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1927,20.544,6,6.42
US-2016-165078,11/5/2016,Michelle Arnett,Home Office,Lawrence,Indiana,Central,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,104.9,5,50.352
US-2016-165078,11/5/2016,Michelle Arnett,Home Office,Lawrence,Indiana,Central,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,16.2688
US-2016-165078,11/5/2016,Michelle Arnett,Home Office,Lawrence,Indiana,Central,Office Supplies,Labels,Avery 503,51.75,5,24.84
US-2017-169320,7/23/2017,Lena Hernandez,Consumer,Elkhart,Indiana,Central,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2,5.4896
US-2017-169320,7/23/2017,Lena Hernandez,Consumer,Elkhart,Indiana,Central,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",159.75,5,11.1825
CA-2016-158575,11/18/2016,Sean Braxton,Corporate,Kent,Ohio,East,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,103.968,6,16.8948
CA-2014-166954,4/25/2014,Beth Thompson,Home Office,San Gabriel,California,West,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,63.6825
CA-2014-166954,4/25/2014,Beth Thompson,Home Office,San Gabriel,California,West,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,78.5088
CA-2014-166954,4/25/2014,Beth Thompson,Home Office,San Gabriel,California,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,148.704
CA-2015-140830,11/30/2015,Paul Stevenson,Home Office,Henderson,Kentucky,South,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,8.2156
CA-2015-140830,11/30/2015,Paul Stevenson,Home Office,Henderson,Kentucky,South,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",71.88,2,32.346
CA-2015-152891,10/25/2015,Trudy Brown,Consumer,San Francisco,California,West,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,16.3215
CA-2015-152891,10/25/2015,Trudy Brown,Consumer,San Francisco,California,West,Furniture,Tables,Balt Solid Wood Rectangular Table,253.176,3,-31.647
US-2015-122784,7/20/2015,Russell Applegate,Consumer,Highland Park,Illinois,Central,Office Supplies,Binders,Avery Durable Binders,2.88,5,-4.464
US-2015-122784,7/20/2015,Russell Applegate,Consumer,Highland Park,Illinois,Central,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,384.944,4,-126.4816
US-2015-122784,7/20/2015,Russell Applegate,Consumer,Highland Park,Illinois,Central,Technology,Phones,Pyle PMP37LED,153.584,2,13.4386
US-2015-122784,7/20/2015,Russell Applegate,Consumer,Highland Park,Illinois,Central,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5,-52.1959999999999
CA-2016-156811,10/27/2016,Bart Pistole,Corporate,San Francisco,California,West,Office Supplies,Appliances,Staple holder,43.92,4,11.8584
CA-2016-156811,10/27/2016,Bart Pistole,Corporate,San Francisco,California,West,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032,3,7.8225
CA-2017-111556,11/20/2017,Carlos Daly,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 1968,46.76,7,22.4448
CA-2017-111556,11/20/2017,Carlos Daly,Consumer,New York City,New York,East,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",183.968,2,-25.2956
CA-2017-111556,11/20/2017,Carlos Daly,Consumer,New York City,New York,East,Technology,Phones,Samsung Galaxy Mega 6.3,1259.97,3,327.5922
CA-2017-111556,11/20/2017,Carlos Daly,Consumer,New York City,New York,East,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,68.97,3,19.3116
CA-2016-108868,9/8/2016,Ken Black,Corporate,Dallas,Texas,Central,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,6.1572
CA-2016-108868,9/8/2016,Ken Black,Corporate,Dallas,Texas,Central,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",59.96,5,21.7355
CA-2014-142965,7/20/2014,Scot Wooten,Consumer,Springfield,Ohio,East,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,25.984,1,-5.1968
CA-2014-142965,7/20/2014,Scot Wooten,Consumer,Springfield,Ohio,East,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,27.36,3,-21.888
CA-2016-148740,11/15/2016,Anna Häberlin,Corporate,San Diego,California,West,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,361.376,2,27.1032
US-2014-138758,7/7/2014,John Lee,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.186,2,-46.7362
US-2014-138758,7/7/2014,John Lee,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.008,2,12.0764
CA-2016-131737,3/17/2016,Gary Zandusky,Consumer,Columbia,Maryland,East,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",199.9,5,89.955
CA-2016-131737,3/17/2016,Gary Zandusky,Consumer,Columbia,Maryland,East,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,297.6435
CA-2016-131737,3/17/2016,Gary Zandusky,Consumer,Columbia,Maryland,East,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,971.5,5,252.59
CA-2016-114538,12/26/2016,Roy Collins,Consumer,Colorado Springs,Colorado,West,Office Supplies,Art,SANFORD Major Accent Highlighters,11.328,2,2.5488
CA-2014-127936,9/2/2014,Clay Ludtke,Consumer,New York City,New York,East,Office Supplies,Art,SANFORD Major Accent Highlighters,21.24,3,8.0712
CA-2015-164336,7/5/2015,Mitch Webber,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,34.8,3,2.175
CA-2015-164336,7/5/2015,Mitch Webber,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,3,-2.436
CA-2016-100041,11/20/2016,Barbara Fisher,Corporate,Columbus,Indiana,Central,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",9.08,2,4.086
CA-2016-100041,11/20/2016,Barbara Fisher,Corporate,Columbus,Indiana,Central,Office Supplies,Paper,Xerox 189,314.55,3,150.984
CA-2016-100041,11/20/2016,Barbara Fisher,Corporate,Columbus,Indiana,Central,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1,2.3077
US-2014-154879,5/6/2014,Steve Nguyen,Home Office,Los Angeles,California,West,Office Supplies,Labels,Staple-on labels,5.78,2,2.7166
US-2014-154879,5/6/2014,Steve Nguyen,Home Office,Los Angeles,California,West,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,107.94,6,30.2232
CA-2014-130624,6/21/2014,Toby Braunhardt,Consumer,New York City,New York,East,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3,9.039
CA-2014-130624,6/21/2014,Toby Braunhardt,Consumer,New York City,New York,East,Technology,Phones,GE 2-Jack Phone Line Splitter,617.97,3,160.6722
CA-2014-130624,6/21/2014,Toby Braunhardt,Consumer,New York City,New York,East,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,26.865
